,station,date,year,month,day,weekday,daily_total_rainfall,mean_temp,mean_wind_speed,rained
382,Changi,2015-01-18,2015,1,18,6,0.0,26.7,13.3,0
383,Changi,2015-01-19,2015,1,19,0,0.0,27.0,14.0,0
384,Changi,2015-01-20,2015,1,20,1,0.0,27.0,15.0,0
385,Changi,2015-01-21,2015,1,21,2,0.0,26.9,13.3,0
386,Changi,2015-01-22,2015,1,22,3,0.0,27.2,15.5,0
387,Changi,2015-01-23,2015,1,23,4,0.0,26.8,14.4,0
388,Changi,2015-01-24,2015,1,24,5,0.0,27.0,13.7,0
389,Changi,2015-01-25,2015,1,25,6,0.0,27.1,12.7,0
390,Changi,2015-01-26,2015,1,26,0,0.0,27.0,12.8,0
391,Changi,2015-01-27,2015,1,27,1,0.0,27.3,13.8,0
392,Changi,2015-01-28,2015,1,28,2,0.0,27.4,11.8,0
393,Changi,2015-01-29,2015,1,29,3,0.0,26.5,10.0,0
394,Changi,2015-01-30,2015,1,30,4,0.0,26.9,11.1,0
395,Changi,2015-01-31,2015,1,31,5,0.0,27.3,13.1,0
396,Changi,2015-02-01,2015,2,1,6,0.0,26.5,11.9,0
397,Changi,2015-02-02,2015,2,2,0,3.4,25.9,9.4,1
398,Changi,2015-02-03,2015,2,3,1,0.2,25.8,8.9,1
399,Changi,2015-02-04,2015,2,4,2,0.2,25.8,10.7,1
400,Changi,2015-02-05,2015,2,5,3,0.0,26.9,14.9,0
401,Changi,2015-02-06,2015,2,6,4,10.8,26.2,14.4,1
402,Changi,2015-02-07,2015,2,7,5,0.2,26.7,14.1,1
403,Changi,2015-02-08,2015,2,8,6,0.0,26.7,14.8,0
404,Changi,2015-02-09,2015,2,9,0,0.0,26.9,17.4,0
405,Changi,2015-02-13,2015,2,13,4,0.0,26.6,10.4,0
406,Changi,2015-02-14,2015,2,14,5,0.0,26.8,12.9,0
407,Changi,2015-02-15,2015,2,15,6,0.0,27.1,12.0,0
408,Changi,2015-02-16,2015,2,16,0,0.0,27.4,13.8,0
409,Changi,2015-02-17,2015,2,17,1,0.0,27.4,14.3,0
410,Changi,2015-02-18,2015,2,18,2,0.0,27.8,12.9,0
411,Changi,2015-02-19,2015,2,19,3,4.0,26.5,10.8,1
412,Changi,2015-02-20,2015,2,20,4,0.0,27.5,13.5,0
413,Changi,2015-02-21,2015,2,21,5,0.0,27.3,12.2,0
414,Changi,2015-02-22,2015,2,22,6,0.0,27.3,12.9,0
415,Changi,2015-02-23,2015,2,23,0,0.0,28.0,13.6,0
416,Changi,2015-02-24,2015,2,24,1,0.0,27.4,11.3,0
417,Changi,2015-02-25,2015,2,25,2,0.0,27.6,12.4,0
418,Changi,2015-02-26,2015,2,26,3,0.0,27.4,11.1,0
419,Changi,2015-02-27,2015,2,27,4,0.0,27.9,14.2,0
420,Changi,2015-02-28,2015,2,28,5,0.0,28.3,12.9,0
421,Changi,2015-03-01,2015,3,1,6,0.0,28.4,13.3,0
422,Changi,2015-03-02,2015,3,2,0,0.0,28.3,11.1,0
423,Changi,2015-03-03,2015,3,3,1,0.0,28.4,11.3,0
424,Changi,2015-03-04,2015,3,4,2,14.0,27.6,7.9,1
425,Changi,2015-03-05,2015,3,5,3,0.0,27.8,10.2,0
426,Changi,2015-03-06,2015,3,6,4,0.0,27.9,9.9,0
427,Changi,2015-03-07,2015,3,7,5,0.0,28.3,11.5,0
428,Changi,2015-03-08,2015,3,8,6,0.0,28.3,8.7,0
429,Changi,2015-03-09,2015,3,9,0,0.0,28.6,11.5,0
430,Changi,2015-03-10,2015,3,10,1,0.0,28.4,11.9,0
431,Changi,2015-03-11,2015,3,11,2,46.0,25.5,6.3,1
432,Changi,2015-03-12,2015,3,12,3,0.0,27.3,11.3,0
433,Changi,2015-03-13,2015,3,13,4,0.0,27.7,12.4,0
434,Changi,2015-03-14,2015,3,14,5,0.0,28.0,12.2,0
435,Changi,2015-03-15,2015,3,15,6,0.0,27.9,10.9,0
436,Changi,2015-03-16,2015,3,16,0,0.0,28.4,10.1,0
437,Changi,2015-03-17,2015,3,17,1,0.0,28.3,11.7,0
438,Changi,2015-03-18,2015,3,18,2,0.0,28.3,11.7,0
439,Changi,2015-03-19,2015,3,19,3,0.0,28.3,11.1,0
440,Changi,2015-03-20,2015,3,20,4,0.0,28.5,9.2,0
441,Changi,2015-03-21,2015,3,21,5,0.0,28.7,11.1,0
442,Changi,2015-03-22,2015,3,22,6,6.4,27.6,7.5,1
443,Changi,2015-03-23,2015,3,23,0,0.0,28.6,11.9,0
444,Changi,2015-03-24,2015,3,24,1,0.0,28.6,11.9,0
445,Changi,2015-03-25,2015,3,25,2,0.0,29.0,14.9,0
446,Changi,2015-03-26,2015,3,26,3,0.0,29.0,15.3,0
447,Changi,2015-03-27,2015,3,27,4,0.0,28.9,14.3,0
448,Changi,2015-03-28,2015,3,28,5,0.0,28.7,12.5,0
449,Changi,2015-03-29,2015,3,29,6,9.2,27.0,7.0,1
450,Changi,2015-03-30,2015,3,30,0,0.0,28.6,9.9,0
451,Changi,2015-03-31,2015,3,31,1,8.8,27.9,7.9,1
452,Changi,2015-04-01,2015,4,1,2,13.8,27.1,6.0,1
453,Changi,2015-04-02,2015,4,2,3,11.4,27.0,5.3,1
454,Changi,2015-04-03,2015,4,3,4,0.0,27.6,4.8,0
455,Changi,2015-04-04,2015,4,4,5,0.0,28.9,10.3,0
456,Changi,2015-04-05,2015,4,5,6,9.8,27.7,6.3,1
457,Changi,2015-04-06,2015,4,6,0,1.6,28.4,6.9,1
458,Changi,2015-04-07,2015,4,7,1,0.0,29.2,10.1,0
459,Changi,2015-04-08,2015,4,8,2,0.0,29.3,11.5,0
460,Changi,2015-04-09,2015,4,9,3,0.0,29.1,12.0,0
461,Changi,2015-04-10,2015,4,10,4,0.4,29.3,11.0,1
462,Changi,2015-04-11,2015,4,11,5,0.0,28.2,6.9,0
463,Changi,2015-04-12,2015,4,12,6,0.0,28.8,8.9,0
464,Changi,2015-04-13,2015,4,13,0,0.0,29.3,11.0,0
465,Changi,2015-04-14,2015,4,14,1,0.0,29.2,11.0,0
466,Changi,2015-04-15,2015,4,15,2,0.0,29.1,10.5,0
467,Changi,2015-04-16,2015,4,16,3,0.0,29.6,12.8,0
468,Changi,2015-04-17,2015,4,17,4,0.6,29.6,11.0,1
469,Changi,2015-04-18,2015,4,18,5,0.0,29.6,7.4,0
470,Changi,2015-04-19,2015,4,19,6,8.2,28.3,5.9,1
471,Changi,2015-04-20,2015,4,20,0,0.0,28.8,5.8,0
472,Changi,2015-04-21,2015,4,21,1,3.2,27.9,6.2,1
473,Changi,2015-04-22,2015,4,22,2,0.0,28.8,6.8,0
474,Changi,2015-04-23,2015,4,23,3,0.0,29.5,8.7,0
475,Changi,2015-04-24,2015,4,24,4,1.6,28.7,7.2,1
476,Changi,2015-04-25,2015,4,25,5,0.0,28.8,9.8,0
477,Changi,2015-04-26,2015,4,26,6,18.8,27.9,8.3,1
478,Changi,2015-04-27,2015,4,27,0,0.4,27.9,4.7,1
479,Changi,2015-04-28,2015,4,28,1,0.2,28.3,7.1,1
480,Changi,2015-04-29,2015,4,29,2,0.0,28.7,6.5,0
481,Changi,2015-04-30,2015,4,30,3,3.2,27.4,5.5,1
482,Changi,2015-05-01,2015,5,1,4,0.0,27.7,4.5,0
483,Changi,2015-05-02,2015,5,2,5,16.4,28.0,4.7,1
484,Changi,2015-05-03,2015,5,3,6,22.2,26.7,5.1,1
485,Changi,2015-05-04,2015,5,4,0,5.0,27.0,5.3,1
486,Changi,2015-05-05,2015,5,5,1,2.6,28.1,6.5,1
487,Changi,2015-05-06,2015,5,6,2,3.4,28.5,5.7,1
488,Changi,2015-05-07,2015,5,7,3,0.2,29.3,11.1,1
489,Changi,2015-05-08,2015,5,8,4,0.0,28.8,8.7,0
490,Changi,2015-05-09,2015,5,9,5,0.0,29.3,8.5,0
491,Changi,2015-05-10,2015,5,10,6,0.0,29.6,13.0,0
492,Changi,2015-05-11,2015,5,11,0,0.0,29.9,14.0,0
493,Changi,2015-05-12,2015,5,12,1,3.0,29.2,10.3,1
494,Changi,2015-05-13,2015,5,13,2,0.0,29.2,8.8,0
495,Changi,2015-05-14,2015,5,14,3,16.6,29.2,10.1,1
496,Changi,2015-05-15,2015,5,15,4,9.8,27.2,4.9,1
497,Changi,2015-05-16,2015,5,16,5,0.0,28.4,7.8,0
498,Changi,2015-05-17,2015,5,17,6,0.0,29.0,6.3,0
499,Changi,2015-05-18,2015,5,18,0,2.4,28.6,6.8,1
500,Changi,2015-05-19,2015,5,19,1,0.0,29.4,9.5,0
501,Changi,2015-05-20,2015,5,20,2,0.0,29.0,9.9,0
502,Changi,2015-05-21,2015,5,21,3,0.0,29.4,11.2,0
503,Changi,2015-05-22,2015,5,22,4,0.0,29.0,10.0,0
504,Changi,2015-05-23,2015,5,23,5,5.4,27.1,5.0,1
505,Changi,2015-05-24,2015,5,24,6,0.0,28.7,8.6,0
506,Changi,2015-05-25,2015,5,25,0,0.0,28.8,7.0,0
507,Changi,2015-05-26,2015,5,26,1,0.0,28.6,8.8,0
508,Changi,2015-05-27,2015,5,27,2,2.0,28.3,9.0,1
509,Changi,2015-05-28,2015,5,28,3,0.0,29.0,9.6,0
510,Changi,2015-05-29,2015,5,29,4,0.0,30.1,13.9,0
511,Changi,2015-05-30,2015,5,30,5,0.0,30.0,15.4,0
512,Changi,2015-05-31,2015,5,31,6,0.0,29.7,10.4,0
513,Changi,2015-06-01,2015,6,1,0,0.0,29.4,9.1,0
514,Changi,2015-06-02,2015,6,2,1,1.8,29.6,10.8,1
515,Changi,2015-06-03,2015,6,3,2,0.0,29.2,9.1,0
516,Changi,2015-06-04,2015,6,4,3,2.2,29.5,11.6,1
517,Changi,2015-06-05,2015,6,5,4,0.0,29.2,7.4,0
518,Changi,2015-06-06,2015,6,6,5,12.8,27.9,5.1,1
519,Changi,2015-06-07,2015,6,7,6,28.4,27.9,4.5,1
520,Changi,2015-06-08,2015,6,8,0,0.0,28.4,5.4,0
521,Changi,2015-06-09,2015,6,9,1,0.0,28.2,6.6,0
522,Changi,2015-06-10,2015,6,10,2,0.0,29.2,8.5,0
523,Changi,2015-06-11,2015,6,11,3,2.8,28.3,7.2,1
524,Changi,2015-06-12,2015,6,12,4,17.4,27.0,5.9,1
525,Changi,2015-06-13,2015,6,13,5,0.0,28.1,6.2,0
526,Changi,2015-06-14,2015,6,14,6,13.4,26.8,8.1,1
527,Changi,2015-06-15,2015,6,15,0,3.8,27.7,6.3,1
528,Changi,2015-06-16,2015,6,16,1,0.0,27.7,6.1,0
529,Changi,2015-06-17,2015,6,17,2,0.4,28.4,9.6,1
530,Changi,2015-06-18,2015,6,18,3,0.0,29.5,12.4,0
531,Changi,2015-06-19,2015,6,19,4,0.0,29.4,12.3,0
532,Changi,2015-06-20,2015,6,20,5,0.0,29.8,11.3,0
533,Changi,2015-06-21,2015,6,21,6,0.0,30.0,12.0,0
534,Changi,2015-06-22,2015,6,22,0,0.0,30.2,13.2,0
535,Changi,2015-06-23,2015,6,23,1,0.0,30.1,13.8,0
536,Changi,2015-06-24,2015,6,24,2,0.0,30.0,14.8,0
537,Changi,2015-06-25,2015,6,25,3,0.0,29.9,15.2,0
538,Changi,2015-06-26,2015,6,26,4,0.0,29.7,14.2,0
539,Changi,2015-06-27,2015,6,27,5,0.0,29.9,14.2,0
540,Changi,2015-06-28,2015,6,28,6,12.8,29.4,13.2,1
541,Changi,2015-06-29,2015,6,29,0,0.0,29.7,9.7,0
542,Changi,2015-06-30,2015,6,30,1,0.0,29.7,11.9,0
543,Changi,2015-07-01,2015,7,1,2,6.4,28.6,8.2,1
544,Changi,2015-07-02,2015,7,2,3,0.0,29.2,9.8,0
545,Changi,2015-07-03,2015,7,3,4,0.4,29.4,13.0,1
546,Changi,2015-07-04,2015,7,4,5,22.2,27.4,9.5,1
547,Changi,2015-07-05,2015,7,5,6,0.0,29.3,9.5,0
548,Changi,2015-07-06,2015,7,6,0,0.0,29.5,13.8,0
549,Changi,2015-07-07,2015,7,7,1,2.0,29.3,12.1,1
550,Changi,2015-07-08,2015,7,8,2,20.0,28.5,9.5,1
551,Changi,2015-07-09,2015,7,9,3,0.0,29.1,6.4,0
552,Changi,2015-07-10,2015,7,10,4,11.4,28.7,8.9,1
553,Changi,2015-07-11,2015,7,11,5,0.6,29.4,11.1,1
554,Changi,2015-07-12,2015,7,12,6,0.0,29.3,14.7,0
555,Changi,2015-07-13,2015,7,13,0,0.0,29.4,13.1,0
556,Changi,2015-07-14,2015,7,14,1,45.8,28.1,9.9,1
557,Changi,2015-07-15,2015,7,15,2,0.0,29.2,8.9,0
558,Changi,2015-07-16,2015,7,16,3,1.6,29.3,13.8,1
559,Changi,2015-07-17,2015,7,17,4,0.0,29.5,14.0,0
560,Changi,2015-07-18,2015,7,18,5,0.0,29.8,17.3,0
561,Changi,2015-07-19,2015,7,19,6,0.2,29.6,14.5,1
562,Changi,2015-07-20,2015,7,20,0,0.0,29.4,14.8,0
563,Changi,2015-07-21,2015,7,21,1,0.4,29.5,14.5,1
564,Changi,2015-07-22,2015,7,22,2,0.0,29.6,15.4,0
565,Changi,2015-07-23,2015,7,23,3,0.0,29.3,13.6,0
566,Changi,2015-07-24,2015,7,24,4,0.0,29.3,11.8,0
567,Changi,2015-07-25,2015,7,25,5,0.0,29.4,11.7,0
568,Changi,2015-07-26,2015,7,26,6,3.6,28.1,9.9,1
569,Changi,2015-07-27,2015,7,27,0,0.0,29.0,11.9,0
570,Changi,2015-07-28,2015,7,28,1,0.0,28.7,14.9,0
571,Changi,2015-07-29,2015,7,29,2,0.0,29.0,17.2,0
572,Changi,2015-07-30,2015,7,30,3,0.0,29.2,12.1,0
573,Changi,2015-07-31,2015,7,31,4,2.2,27.6,7.4,1
574,Changi,2015-08-01,2015,8,1,5,1.6,26.7,8.1,1
575,Changi,2015-08-02,2015,8,2,6,0.0,28.7,10.6,0
576,Changi,2015-08-03,2015,8,3,0,26.2,26.2,7.5,1
577,Changi,2015-08-04,2015,8,4,1,6.2,27.1,6.3,1
578,Changi,2015-08-05,2015,8,5,2,0.0,28.5,11.9,0
579,Changi,2015-08-06,2015,8,6,3,1.6,27.3,9.0,1
580,Changi,2015-08-07,2015,8,7,4,20.2,27.2,8.6,1
581,Changi,2015-08-08,2015,8,8,5,28.2,28.1,9.1,1
582,Changi,2015-08-09,2015,8,9,6,14.2,27.5,10.5,1
583,Changi,2015-08-10,2015,8,10,0,1.0,29.1,16.6,1
584,Changi,2015-08-11,2015,8,11,1,0.0,28.8,11.3,0
585,Changi,2015-08-12,2015,8,12,2,63.2,26.1,7.6,1
586,Changi,2015-08-13,2015,8,13,3,0.0,28.1,10.3,0
587,Changi,2015-08-14,2015,8,14,4,0.0,29.1,11.8,0
588,Changi,2015-08-15,2015,8,15,5,0.0,29.0,14.4,0
589,Changi,2015-08-16,2015,8,16,6,0.0,28.8,14.0,0
590,Changi,2015-08-17,2015,8,17,0,0.0,28.7,11.0,0
591,Changi,2015-08-18,2015,8,18,1,0.0,29.0,13.2,0
592,Changi,2015-08-19,2015,8,19,2,0.0,29.0,11.0,0
593,Changi,2015-08-20,2015,8,20,3,0.0,29.1,9.8,0
594,Changi,2015-08-21,2015,8,21,4,0.0,28.6,8.5,0
595,Changi,2015-08-22,2015,8,22,5,0.0,29.0,12.3,0
596,Changi,2015-08-23,2015,8,23,6,0.0,29.0,18.8,0
597,Changi,2015-08-24,2015,8,24,0,0.0,28.8,14.7,0
598,Changi,2015-08-25,2015,8,25,1,22.2,28.4,11.6,1
599,Changi,2015-08-26,2015,8,26,2,0.0,29.0,12.6,0
600,Changi,2015-08-27,2015,8,27,3,0.0,28.7,13.1,0
601,Changi,2015-08-28,2015,8,28,4,0.0,28.9,12.7,0
602,Changi,2015-08-29,2015,8,29,5,0.0,29.7,17.3,0
603,Changi,2015-08-30,2015,8,30,6,1.2,29.0,13.0,1
604,Changi,2015-08-31,2015,8,31,0,0.0,29.2,17.8,0
605,Changi,2015-09-01,2015,9,1,1,0.0,29.3,14.2,0
606,Changi,2015-09-02,2015,9,2,2,0.0,29.3,14.9,0
607,Changi,2015-09-03,2015,9,3,3,0.0,29.4,18.0,0
608,Changi,2015-09-04,2015,9,4,4,0.4,29.0,12.8,1
609,Changi,2015-09-05,2015,9,5,5,0.0,29.2,13.5,0
610,Changi,2015-09-06,2015,9,6,6,0.0,29.2,10.7,0
611,Changi,2015-09-07,2015,9,7,0,0.0,28.9,10.5,0
612,Changi,2015-09-08,2015,9,8,1,0.0,29.2,13.0,0
613,Changi,2015-09-09,2015,9,9,2,17.4,27.0,6.7,1
614,Changi,2015-09-10,2015,9,10,3,0.0,27.6,5.0,0
615,Changi,2015-09-11,2015,9,11,4,0.0,28.9,15.1,0
616,Changi,2015-09-12,2015,9,12,5,0.0,28.6,12.4,0
617,Changi,2015-09-13,2015,9,13,6,0.0,28.9,9.8,0
618,Changi,2015-09-14,2015,9,14,0,0.0,28.7,11.1,0
619,Changi,2015-09-15,2015,9,15,1,18.4,26.6,7.0,1
620,Changi,2015-09-16,2015,9,16,2,16.4,27.7,12.2,1
621,Changi,2015-09-17,2015,9,17,3,0.0,29.0,12.2,0
622,Changi,2015-09-18,2015,9,18,4,0.0,28.8,13.8,0
623,Changi,2015-09-19,2015,9,19,5,0.0,29.0,11.8,0
624,Changi,2015-09-20,2015,9,20,6,0.0,29.1,8.4,0
625,Changi,2015-09-21,2015,9,21,0,0.2,28.9,9.7,1
626,Changi,2015-09-22,2015,9,22,1,4.6,28.7,10.6,1
627,Changi,2015-09-23,2015,9,23,2,0.0,29.2,5.9,0
628,Changi,2015-09-24,2015,9,24,3,0.0,28.8,5.4,0
629,Changi,2015-09-25,2015,9,25,4,0.0,28.9,9.1,0
630,Changi,2015-09-26,2015,9,26,5,0.0,29.0,11.6,0
631,Changi,2015-09-27,2015,9,27,6,0.0,28.9,9.0,0
632,Changi,2015-09-28,2015,9,28,0,2.8,27.8,5.7,1
633,Changi,2015-09-29,2015,9,29,1,0.0,28.1,7.8,0
634,Changi,2015-09-30,2015,9,30,2,1.4,28.7,9.1,1
635,Changi,2015-10-01,2015,10,1,3,0.0,28.7,10.0,0
636,Changi,2015-10-02,2015,10,2,4,28.6,27.5,7.2,1
637,Changi,2015-10-03,2015,10,3,5,0.0,28.5,9.4,0
638,Changi,2015-10-04,2015,10,4,6,0.0,29.0,11.5,0
639,Changi,2015-10-05,2015,10,5,0,0.2,28.4,6.8,1
640,Changi,2015-10-06,2015,10,6,1,19.8,27.4,6.5,1
641,Changi,2015-10-07,2015,10,7,2,0.6,28.1,6.7,1
642,Changi,2015-10-08,2015,10,8,3,0.0,28.3,6.5,0
643,Changi,2015-10-09,2015,10,9,4,0.0,29.0,9.6,0
644,Changi,2015-10-10,2015,10,10,5,0.0,28.9,9.0,0
645,Changi,2015-10-11,2015,10,11,6,0.0,29.3,11.6,0
646,Changi,2015-10-12,2015,10,12,0,0.0,29.1,9.4,0
647,Changi,2015-10-13,2015,10,13,1,0.0,28.9,10.2,0
648,Changi,2015-10-14,2015,10,14,2,7.8,28.6,9.4,1
649,Changi,2015-10-15,2015,10,15,3,0.0,29.5,9.8,0
650,Changi,2015-10-16,2015,10,16,4,0.0,29.0,10.6,0
651,Changi,2015-10-17,2015,10,17,5,0.0,29.4,9.8,0
652,Changi,2015-10-18,2015,10,18,6,0.0,29.3,10.7,0
653,Changi,2015-10-19,2015,10,19,0,0.0,29.5,11.0,0
654,Changi,2015-10-20,2015,10,20,1,0.0,29.2,12.0,0
655,Changi,2015-10-21,2015,10,21,2,0.0,29.2,13.1,0
656,Changi,2015-10-22,2015,10,22,3,0.0,29.6,13.2,0
657,Changi,2015-10-23,2015,10,23,4,0.0,29.6,13.5,0
658,Changi,2015-10-24,2015,10,24,5,0.6,28.9,10.4,1
659,Changi,2015-10-25,2015,10,25,6,0.0,28.2,5.8,0
660,Changi,2015-10-26,2015,10,26,0,0.0,29.0,8.1,0
661,Changi,2015-10-27,2015,10,27,1,0.0,29.0,7.5,0
662,Changi,2015-10-28,2015,10,28,2,24.0,26.6,7.9,1
663,Changi,2015-10-29,2015,10,29,3,0.0,28.4,8.2,0
664,Changi,2015-10-30,2015,10,30,4,5.2,27.6,6.2,1
665,Changi,2015-10-31,2015,10,31,5,0.4,27.2,6.3,1
666,Changi,2015-11-01,2015,11,1,6,0.2,27.6,5.9,1
667,Changi,2015-11-02,2015,11,2,0,0.2,27.8,6.6,1
668,Changi,2015-11-03,2015,11,3,1,0.0,28.6,7.6,0
669,Changi,2015-11-04,2015,11,4,2,0.0,28.2,6.0,0
670,Changi,2015-11-05,2015,11,5,3,0.0,28.4,5.2,0
671,Changi,2015-11-06,2015,11,6,4,0.0,28.4,5.1,0
672,Changi,2015-11-07,2015,11,7,5,1.4,27.9,6.2,1
673,Changi,2015-11-08,2015,11,8,6,0.0,27.6,4.7,0
674,Changi,2015-11-09,2015,11,9,0,1.4,28.0,6.6,1
675,Changi,2015-11-10,2015,11,10,1,0.0,28.2,6.3,0
676,Changi,2015-11-11,2015,11,11,2,0.0,27.5,6.3,0
677,Changi,2015-11-12,2015,11,12,3,0.0,28.2,6.9,0
678,Changi,2015-11-13,2015,11,13,4,0.0,28.3,6.0,0
679,Changi,2015-11-14,2015,11,14,5,0.0,29.0,8.7,0
680,Changi,2015-11-15,2015,11,15,6,0.0,27.9,5.8,0
681,Changi,2015-11-16,2015,11,16,0,1.6,26.5,6.3,1
682,Changi,2015-11-17,2015,11,17,1,9.8,27.0,6.3,1
683,Changi,2015-11-18,2015,11,18,2,0.0,28.6,9.2,0
684,Changi,2015-11-19,2015,11,19,3,0.0,28.8,6.5,0
685,Changi,2015-11-20,2015,11,20,4,0.2,28.1,6.8,1
686,Changi,2015-11-21,2015,11,21,5,0.0,27.6,6.2,0
687,Changi,2015-11-22,2015,11,22,6,0.0,28.3,6.2,0
688,Changi,2015-11-23,2015,11,23,0,0.0,29.1,7.0,0
689,Changi,2015-11-24,2015,11,24,1,24.0,26.8,4.9,1
690,Changi,2015-11-25,2015,11,25,2,3.2,27.2,5.9,1
691,Changi,2015-11-26,2015,11,26,3,0.8,27.1,7.8,1
692,Changi,2015-11-27,2015,11,27,4,0.4,27.6,7.6,1
693,Changi,2015-11-28,2015,11,28,5,0.0,28.5,8.2,0
694,Changi,2015-11-29,2015,11,29,6,3.6,28.5,7.3,1
695,Changi,2015-11-30,2015,11,30,0,25.8,27.6,6.0,1
696,Changi,2015-12-01,2015,12,1,1,28.8,26.9,6.8,1
697,Changi,2015-12-02,2015,12,2,2,0.2,27.6,6.5,1
698,Changi,2015-12-03,2015,12,3,3,0.0,28.7,8.3,0
699,Changi,2015-12-04,2015,12,4,4,0.0,28.4,7.2,0
700,Changi,2015-12-05,2015,12,5,5,6.0,28.1,7.6,1
701,Changi,2015-12-06,2015,12,6,6,4.0,27.8,6.8,1
702,Changi,2015-12-07,2015,12,7,0,0.0,28.5,10.4,0
703,Changi,2015-12-08,2015,12,8,1,21.6,28.1,6.5,1
704,Changi,2015-12-09,2015,12,9,2,2.0,27.8,7.2,1
705,Changi,2015-12-10,2015,12,10,3,40.4,27.4,7.2,1
706,Changi,2015-12-11,2015,12,11,4,11.0,27.2,4.3,1
707,Changi,2015-12-12,2015,12,12,5,37.8,26.8,6.5,1
708,Changi,2015-12-13,2015,12,13,6,12.6,25.8,5.8,1
709,Changi,2015-12-14,2015,12,14,0,0.4,27.6,7.2,1
710,Changi,2015-12-15,2015,12,15,1,0.0,27.5,6.5,0
711,Changi,2015-12-16,2015,12,16,2,0.2,28.0,6.8,1
712,Changi,2015-12-17,2015,12,17,3,0.0,27.8,9.4,0
713,Changi,2015-12-18,2015,12,18,4,8.2,27.8,9.7,1
714,Changi,2015-12-19,2015,12,19,5,0.0,28.4,10.1,0
715,Changi,2015-12-20,2015,12,20,6,0.0,28.5,7.9,0
716,Changi,2015-12-21,2015,12,21,0,0.0,28.7,7.2,0
717,Changi,2015-12-22,2015,12,22,1,4.8,28.4,6.1,1
718,Changi,2015-12-23,2015,12,23,2,25.6,27.4,6.1,1
719,Changi,2015-12-24,2015,12,24,3,40.2,26.4,5.8,1
720,Changi,2015-12-25,2015,12,25,4,0.0,27.9,11.5,0
721,Changi,2015-12-26,2015,12,26,5,0.0,28.5,11.9,0
722,Changi,2015-12-27,2015,12,27,6,0.0,28.3,9.7,0
723,Changi,2015-12-28,2015,12,28,0,0.0,28.4,10.1,0
724,Changi,2015-12-29,2015,12,29,1,39.0,26.9,10.4,1
725,Changi,2015-12-30,2015,12,30,2,2.2,27.8,11.9,1
726,Changi,2015-12-31,2015,12,31,3,17.0,26.0,9.4,1
727,Changi,2016-01-01,2016,1,1,4,2.0,27.5,10.8,1
728,Changi,2016-01-02,2016,1,2,5,39.6,25.7,6.8,1
729,Changi,2016-01-03,2016,1,3,6,16.6,25.4,5.4,1
730,Changi,2016-01-04,2016,1,4,0,0.0,27.9,9.4,0
731,Changi,2016-01-05,2016,1,5,1,0.0,28.7,10.8,0
732,Changi,2016-01-06,2016,1,6,2,0.0,28.5,11.5,0
733,Changi,2016-01-07,2016,1,7,3,0.0,28.7,13.3,0
734,Changi,2016-01-08,2016,1,8,4,0.0,28.5,11.5,0
735,Changi,2016-01-09,2016,1,9,5,1.8,28.5,11.9,1
736,Changi,2016-01-10,2016,1,10,6,0.0,28.8,10.4,0
737,Changi,2016-01-11,2016,1,11,0,0.0,28.8,10.1,0
738,Changi,2016-01-12,2016,1,12,1,0.0,29.0,12.6,0
739,Changi,2016-01-13,2016,1,13,2,0.0,29.0,11.9,0
740,Changi,2016-01-14,2016,1,14,3,0.2,28.7,10.1,1
741,Changi,2016-01-15,2016,1,15,4,5.6,28.0,6.5,1
742,Changi,2016-01-16,2016,1,16,5,12.2,27.9,5.8,1
743,Changi,2016-01-17,2016,1,17,6,33.4,27.4,5.8,1
744,Changi,2016-01-18,2016,1,18,0,2.6,28.6,9.0,1
745,Changi,2016-01-19,2016,1,19,1,2.0,28.5,9.0,1
746,Changi,2016-01-20,2016,1,20,2,0.8,28.3,8.6,1
747,Changi,2016-01-21,2016,1,21,3,0.6,28.3,8.6,1
748,Changi,2016-01-22,2016,1,22,4,0.0,28.5,9.4,0
749,Changi,2016-01-23,2016,1,23,5,0.0,28.7,10.8,0
750,Changi,2016-01-24,2016,1,24,6,0.0,28.8,14.8,0
751,Changi,2016-01-25,2016,1,25,0,2.6,28.4,14.8,1
752,Changi,2016-01-26,2016,1,26,1,6.0,27.9,12.2,1
753,Changi,2016-01-27,2016,1,27,2,1.0,28.8,12.2,1
754,Changi,2016-01-28,2016,1,28,3,0.0,29.0,10.1,0
755,Changi,2016-01-29,2016,1,29,4,0.0,28.6,10.8,0
756,Changi,2016-01-30,2016,1,30,5,0.0,28.8,10.8,0
757,Changi,2016-01-31,2016,1,31,6,0.0,28.8,10.4,0
758,Changi,2016-02-01,2016,2,1,0,0.0,28.9,11.2,0
759,Changi,2016-02-02,2016,2,2,1,10.6,27.7,9.0,1
760,Changi,2016-02-03,2016,2,3,2,0.0,28.5,9.7,0
761,Changi,2016-02-04,2016,2,4,3,0.2,28.2,9.0,1
762,Changi,2016-02-05,2016,2,5,4,0.0,28.3,9.4,0
763,Changi,2016-02-06,2016,2,6,5,1.8,28.7,15.1,1
764,Changi,2016-02-07,2016,2,7,6,26.4,27.0,18.4,1
765,Changi,2016-02-08,2016,2,8,0,0.0,27.7,14.8,0
766,Changi,2016-02-09,2016,2,9,1,0.0,26.8,7.2,0
767,Changi,2016-02-10,2016,2,10,2,0.0,26.7,9.0,0
768,Changi,2016-02-11,2016,2,11,3,0.4,27.4,10.4,1
